structid,chain,unp,gene,offset,hybrid,resolution,seq_length
2BC4,D,P28068,HLA-DMB,18,0,2.27,197
1HDM,B,P28068,HLA-DMB,18,0,2.5,183
5LE5,a,P28070,PSMB4,45,0,1.8,216
5LE5,M,P28070,PSMB4,45,0,1.8,216
5LEY,M,P28070,PSMB4,45,0,1.9,216
5LEY,a,P28070,PSMB4,45,0,1.9,216
5LF4,a,P28070,PSMB4,45,0,1.99,216
5LF4,M,P28070,PSMB4,45,0,1.99,216
5LF7,M,P28070,PSMB4,45,0,2.0,216
5LF1,a,P28070,PSMB4,45,0,2.0,216
5LF1,M,P28070,PSMB4,45,0,2.0,216
5LF7,a,P28070,PSMB4,45,0,2.0,216
5LF6,a,P28070,PSMB4,45,0,2.07,216
5LF6,M,P28070,PSMB4,45,0,2.07,216
5LF3,a,P28070,PSMB4,45,0,2.1,216
5LF3,M,P28070,PSMB4,45,0,2.1,216
5LEZ,a,P28070,PSMB4,45,0,2.19,216
5LEZ,M,P28070,PSMB4,45,0,2.19,216
5LEX,a,P28070,PSMB4,45,0,2.2,216
5LEX,M,P28070,PSMB4,45,0,2.2,216
5LF0,a,P28070,PSMB4,45,0,2.41,216
5LF0,M,P28070,PSMB4,45,0,2.41,216
5LE5,N,P28072,PSMB6,34,0,1.8,202
5LE5,b,P28072,PSMB6,34,0,1.8,203
5LEY,N,P28072,PSMB6,34,0,1.9,202
5LEY,b,P28072,PSMB6,34,0,1.9,203
5LF4,b,P28072,PSMB6,33,0,1.99,203
5LF4,N,P28072,PSMB6,33,0,1.99,202
5LF7,N,P28072,PSMB6,33,0,2.0,202
5LF1,b,P28072,PSMB6,34,0,2.0,203
5LF1,N,P28072,PSMB6,34,0,2.0,202
5LF7,b,P28072,PSMB6,33,0,2.0,203
5LF6,N,P28072,PSMB6,34,0,2.07,202
5LF6,b,P28072,PSMB6,34,0,2.07,203
5LF3,N,P28072,PSMB6,34,0,2.1,201
5LF3,b,P28072,PSMB6,34,0,2.1,202
5LEZ,b,P28072,PSMB6,34,0,2.19,203
5LEZ,N,P28072,PSMB6,34,0,2.19,202
5LEX,b,P28072,PSMB6,34,0,2.2,203
5LEX,N,P28072,PSMB6,34,0,2.2,202
5LF0,b,P28072,PSMB6,34,0,2.41,203
5LF0,N,P28072,PSMB6,34,0,2.41,202
5LE5,Y,P28074,PSMB5,59,0,1.8,199
5LE5,K,P28074,PSMB5,59,0,1.8,201
5LEY,Y,P28074,PSMB5,59,0,1.9,199
5LEY,K,P28074,PSMB5,59,0,1.9,200
5LF4,Y,P28074,PSMB5,58,0,1.99,201
5LF4,K,P28074,PSMB5,58,0,1.99,200
5LF7,Y,P28074,PSMB5,58,0,2.0,201
5LF7,K,P28074,PSMB5,58,0,2.0,200
5LF1,Y,P28074,PSMB5,59,0,2.0,201
5LF1,K,P28074,PSMB5,59,0,2.0,200
5LF6,Y,P28074,PSMB5,54,0,2.07,201
5LF6,K,P28074,PSMB5,55,0,2.07,200
5LF3,Y,P28074,PSMB5,59,0,2.1,201
5LF3,K,P28074,PSMB5,59,0,2.1,200
5LEZ,Y,P28074,PSMB5,59,0,2.19,199
5LEZ,K,P28074,PSMB5,59,0,2.19,200
5LEX,Y,P28074,PSMB5,59,0,2.2,199
5LEX,K,P28074,PSMB5,59,0,2.2,200
5LF0,Y,P28074,PSMB5,59,0,2.41,201
5LF0,K,P28074,PSMB5,59,0,2.41,200
2C4J,D,P28161,GSTM2,0,0,1.35,217
2C4J,C,P28161,GSTM2,0,0,1.35,217
2C4J,B,P28161,GSTM2,0,0,1.35,217
2C4J,A,P28161,GSTM2,0,0,1.35,217
1XW5,B,P28161,GSTM2,1,0,1.8,217
1XW5,A,P28161,GSTM2,1,0,1.8,217
1HNA,A,P28161,GSTM2,1,0,1.85,217
1YKC,B,P28161,GSTM2,1,0,2.1,217
1YKC,A,P28161,GSTM2,1,0,2.1,217
3GUR,D,P28161,GSTM2,1,0,2.5,217
3GUR,C,P28161,GSTM2,1,0,2.5,217
3GUR,B,P28161,GSTM2,1,0,2.5,216
3GUR,A,P28161,GSTM2,1,0,2.5,217
2AB6,D,P28161,GSTM2,1,0,2.5,217
2AB6,C,P28161,GSTM2,1,0,2.5,217
2AB6,B,P28161,GSTM2,1,0,2.5,217
2AB6,A,P28161,GSTM2,1,0,2.5,217
4PKI,G,P28289,TMOD1,-1000,1,2.3,180
1ROA,A,P28325,CST5,20,0,1.8,111
1RN7,A,P28325,CST5,20,0,2.5,112
4RE1,B,P28347,TEAD1,15,0,2.2,202
4RE1,A,P28347,TEAD1,15,0,2.2,206
4ZZN,A,P28482,MAPK1,2,0,1.33,338
4QTA,A,P28482,MAPK1,0,0,1.45,335
4QTE,A,P28482,MAPK1,0,0,1.5,348
2Y9Q,A,P28482,MAPK1,0,0,1.55,350
3SA0,A,P28482,MAPK1,0,0,1.59,354
4ZZO,A,P28482,MAPK1,0,0,1.63,339
5K4I,A,P28482,MAPK1,0,0,1.76,336
5LCJ,A,P28482,MAPK1,0,0,1.78,345
4N0S,A,P28482,MAPK1,0,0,1.8,348
4IZ7,C,P28482,MAPK1,0,0,1.8,340
4IZ7,A,P28482,MAPK1,0,0,1.8,344
5BUJ,A,P28482,MAPK1,2,0,1.85,331
4ZZM,A,P28482,MAPK1,0,0,1.89,344
5LCK,A,P28482,MAPK1,0,0,1.89,345
5BVD,A,P28482,MAPK1,2,0,1.9,330
5BVF,A,P28482,MAPK1,2,0,1.9,327
4FV7,A,P28482,MAPK1,2,0,1.9,342
4IZA,C,P28482,MAPK1,0,0,1.93,335
4IZA,A,P28482,MAPK1,0,0,1.93,346
4O6E,A,P28482,MAPK1,0,0,1.95,328
4FV1,A,P28482,MAPK1,2,0,1.99,342
4ZXT,A,P28482,MAPK1,0,0,2.0,348
2OJG,A,P28482,MAPK1,2,0,2.0,337
4FV2,A,P28482,MAPK1,2,0,2.0,344
1PME,A,P28482,MAPK1,0,0,2.0,333
4QP9,A,P28482,MAPK1,0,0,2.0,335
4FV8,A,P28482,MAPK1,2,0,2.0,333
5BVE,A,P28482,MAPK1,2,0,2.0,330
4G6N,A,P28482,MAPK1,2,0,2.0,341
4FUY,A,P28482,MAPK1,2,0,2.0,329
4FMQ,A,P28482,MAPK1,0,0,2.1,350
4FV0,A,P28482,MAPK1,2,0,2.1,341
4FV9,A,P28482,MAPK1,2,0,2.11,331
5BUI,A,P28482,MAPK1,2,0,2.12,338
4NIF,E,P28482,MAPK1,0,0,2.15,348
4NIF,B,P28482,MAPK1,0,0,2.15,349
4H3Q,A,P28482,MAPK1,0,0,2.2,352
4FUX,A,P28482,MAPK1,2,0,2.2,342
4G6O,A,P28482,MAPK1,2,0,2.2,339
4QP4,B,P28482,MAPK1,0,0,2.2,335
4QP4,A,P28482,MAPK1,0,0,2.2,337
4FV3,A,P28482,MAPK1,2,0,2.2,346
3I5Z,A,P28482,MAPK1,2,0,2.2,331
4QP2,A,P28482,MAPK1,0,0,2.23,336
4QP2,B,P28482,MAPK1,0,0,2.23,329
4QP7,B,P28482,MAPK1,0,0,2.25,335
4QP7,A,P28482,MAPK1,0,0,2.25,337
4H3P,A,P28482,MAPK1,0,0,2.3,342
4H3P,D,P28482,MAPK1,0,0,2.3,338
2OJJ,A,P28482,MAPK1,2,0,2.4,344
5BUE,A,P28482,MAPK1,2,0,2.4,329
3TEI,A,P28482,MAPK1,0,0,2.4,339
4FV5,A,P28482,MAPK1,2,0,2.4,330
4QP8,B,P28482,MAPK1,0,0,2.45,337
4QP8,A,P28482,MAPK1,0,0,2.45,335
3I60,A,P28482,MAPK1,2,0,2.5,335
1WZY,A,P28482,MAPK1,0,0,2.5,350
4FV6,A,P28482,MAPK1,2,0,2.5,332
1TVO,A,P28482,MAPK1,0,0,2.5,350
4FV4,A,P28482,MAPK1,2,0,2.5,329
6APX,A,P28562,DUSP1,-1000,1,2.49,143
1K94,B,P28676,GCA,-300,0,1.7,165
1K94,A,P28676,GCA,0,0,1.7,165
1F4Q,A,P28676,GCA,0,0,1.9,161
1K95,A,P28676,GCA,0,0,1.9,161
1F4Q,B,P28676,GCA,0,0,1.9,165
1F4O,B,P28676,GCA,0,0,2.5,165
1F4O,A,P28676,GCA,0,0,2.5,165
4YOZ,A,P28749,RBL1,0,0,2.25,340
4YOS,A,P28749,RBL1,0,1,2.3,203
4YOO,A,P28749,RBL1,0,0,2.4,341
1RPM,A,P28827,PTPRM,0,0,2.3,278
1RPM,B,P28827,PTPRM,0,0,2.3,278
1XU9,D,P28845,HSD11B1,0,0,1.55,254
1XU9,C,P28845,HSD11B1,0,0,1.55,254
1XU9,B,P28845,HSD11B1,0,0,1.55,266
1XU9,A,P28845,HSD11B1,0,0,1.55,266
1XU7,D,P28845,HSD11B1,0,0,1.8,258
1XU7,C,P28845,HSD11B1,0,0,1.8,259
3TFQ,E,P28845,HSD11B1,0,0,1.8,259
1XU7,B,P28845,HSD11B1,0,0,1.8,259
3TFQ,D,P28845,HSD11B1,0,0,1.8,261
1XU7,A,P28845,HSD11B1,0,0,1.8,260
3TFQ,B,P28845,HSD11B1,0,0,1.8,267
3TFQ,A,P28845,HSD11B1,0,0,1.8,262
2RBE,D,P28845,HSD11B1,0,0,1.9,261
2RBE,C,P28845,HSD11B1,0,0,1.9,255
2RBE,B,P28845,HSD11B1,0,0,1.9,255
2RBE,A,P28845,HSD11B1,0,0,1.9,259
4C7K,D,P28845,HSD11B1,0,0,1.91,258
4C7K,C,P28845,HSD11B1,0,0,1.91,258
4C7K,B,P28845,HSD11B1,0,0,1.91,258
4C7K,A,P28845,HSD11B1,0,0,1.91,258
4K1L,D,P28845,HSD11B1,0,0,1.96,260
4K1L,C,P28845,HSD11B1,0,0,1.96,260
4K1L,B,P28845,HSD11B1,0,0,1.96,262
4K1L,A,P28845,HSD11B1,0,0,1.96,260
5PGY,E,P28845,HSD11B1,0,0,2.07,264
5PGY,D,P28845,HSD11B1,0,0,2.07,261
5PGY,B,P28845,HSD11B1,0,0,2.07,265
5PGY,A,P28845,HSD11B1,0,0,2.07,263
2BEL,A,P28845,HSD11B1,0,0,2.11,243
2BEL,D,P28845,HSD11B1,0,0,2.11,252
2BEL,C,P28845,HSD11B1,0,0,2.11,243
2BEL,B,P28845,HSD11B1,0,0,2.11,251
4C7J,D,P28845,HSD11B1,0,0,2.16,254
4C7J,C,P28845,HSD11B1,0,0,2.16,256
4C7J,B,P28845,HSD11B1,0,0,2.16,266
4C7J,A,P28845,HSD11B1,0,0,2.16,260
4HX5,D,P28845,HSD11B1,0,0,2.19,256
4HX5,C,P28845,HSD11B1,0,0,2.19,261
3H6K,D,P28845,HSD11B1,0,0,2.19,256
4HX5,B,P28845,HSD11B1,0,0,2.19,260
3H6K,C,P28845,HSD11B1,0,0,2.19,260
4HX5,A,P28845,HSD11B1,0,0,2.19,261
3H6K,B,P28845,HSD11B1,0,0,2.19,259
3H6K,A,P28845,HSD11B1,0,0,2.19,260
4BB5,A,P28845,HSD11B1,0,0,2.2,263
4BB5,D,P28845,HSD11B1,0,0,2.2,262
4BB5,C,P28845,HSD11B1,0,0,2.2,254
4BB5,B,P28845,HSD11B1,0,0,2.2,264
3BZU,D,P28845,HSD11B1,0,0,2.25,254
3BZU,C,P28845,HSD11B1,0,0,2.25,254
3BZU,B,P28845,HSD11B1,0,0,2.25,260
3BZU,A,P28845,HSD11B1,0,0,2.25,263
3HFG,C,P28845,HSD11B1,0,0,2.3,254
3HFG,B,P28845,HSD11B1,0,0,2.3,258
3HFG,A,P28845,HSD11B1,0,0,2.3,258
3FRJ,B,P28845,HSD11B1,0,0,2.3,261
3FRJ,A,P28845,HSD11B1,0,0,2.3,259
2ILT,A,P28845,HSD11B1,0,0,2.3,262
3PDJ,B,P28845,HSD11B1,0,0,2.3,269
3HFG,D,P28845,HSD11B1,0,0,2.3,254
3PDJ,A,P28845,HSD11B1,0,0,2.3,268
4IJW,A,P28845,HSD11B1,0,0,2.35,263
4IJU,E,P28845,HSD11B1,0,0,2.35,267
4IJV,E,P28845,HSD11B1,0,0,2.35,264
5PGU,E,P28845,HSD11B1,0,0,2.35,263
4IJU,D,P28845,HSD11B1,0,0,2.35,261
3CZR,B,P28845,HSD11B1,0,0,2.35,260
3CH6,E,P28845,HSD11B1,0,0,2.35,263
4IJV,D,P28845,HSD11B1,0,0,2.35,261
5PGU,D,P28845,HSD11B1,0,0,2.35,260
4IJU,B,P28845,HSD11B1,0,0,2.35,268
3CZR,A,P28845,HSD11B1,0,0,2.35,261
3CH6,D,P28845,HSD11B1,0,0,2.35,261
4IJV,B,P28845,HSD11B1,0,0,2.35,267
5PGU,B,P28845,HSD11B1,0,0,2.35,261
4IJU,A,P28845,HSD11B1,0,0,2.35,266
3CH6,B,P28845,HSD11B1,0,0,2.35,265
5PGV,E,P28845,HSD11B1,0,0,2.35,263
4IJV,A,P28845,HSD11B1,0,0,2.35,266
5PGU,A,P28845,HSD11B1,0,0,2.35,262
4IJW,E,P28845,HSD11B1,0,0,2.35,264
3CH6,A,P28845,HSD11B1,0,0,2.35,264
5PGV,D,P28845,HSD11B1,0,0,2.35,261
4IJW,D,P28845,HSD11B1,0,0,2.35,261
5PGV,B,P28845,HSD11B1,0,0,2.35,267
4IJW,B,P28845,HSD11B1,0,0,2.35,265
5PGV,A,P28845,HSD11B1,0,0,2.35,262
5PGW,A,P28845,HSD11B1,0,0,2.37,259
5PGW,E,P28845,HSD11B1,0,0,2.37,260
5PGW,D,P28845,HSD11B1,0,0,2.37,261
5PGW,B,P28845,HSD11B1,0,0,2.37,263
3D4N,C,P28845,HSD11B1,0,0,2.5,256
5PGX,E,P28845,HSD11B1,0,0,2.5,263
3D4N,B,P28845,HSD11B1,0,0,2.5,261
5PGX,D,P28845,HSD11B1,0,0,2.5,265
3D4N,A,P28845,HSD11B1,0,0,2.5,258
5PGX,B,P28845,HSD11B1,0,0,2.5,266
5PGX,A,P28845,HSD11B1,0,0,2.5,262
3D4N,D,P28845,HSD11B1,0,0,2.5,257
3F6Y,A,P28907,CD38,0,0,1.45,235
2O3S,A,P28907,CD38,0,0,1.5,252
2O3S,B,P28907,CD38,0,0,1.5,252
4CMH,A,P28907,CD38,0,0,1.53,240
3DZH,B,P28907,CD38,0,0,1.6,252
3DZH,A,P28907,CD38,0,0,1.6,252
3ROK,B,P28907,CD38,0,0,1.65,252
3DZG,B,P28907,CD38,0,0,1.65,252
3ROK,A,P28907,CD38,0,0,1.65,251
3DZG,A,P28907,CD38,0,0,1.65,252
2O3T,B,P28907,CD38,0,0,1.68,252
2O3T,A,P28907,CD38,0,0,1.68,252
4F46,B,P28907,CD38,0,0,1.69,251
4F46,A,P28907,CD38,0,0,1.69,246
2I66,B,P28907,CD38,0,0,1.7,252
2I66,A,P28907,CD38,0,0,1.7,252
2PGJ,B,P28907,CD38,0,0,1.71,252
2PGJ,A,P28907,CD38,0,0,1.71,252
2I67,B,P28907,CD38,0,0,1.71,248
2I67,A,P28907,CD38,0,0,1.71,252
3DZI,B,P28907,CD38,0,0,1.73,252
3DZI,A,P28907,CD38,0,0,1.73,252
3I9M,B,P28907,CD38,0,0,1.75,252
3I9M,A,P28907,CD38,0,0,1.75,252
2O3R,B,P28907,CD38,0,0,1.75,252
2O3R,A,P28907,CD38,0,0,1.75,252
2PGL,B,P28907,CD38,0,0,1.76,252
2PGL,A,P28907,CD38,0,0,1.76,252
3DZK,B,P28907,CD38,0,0,1.81,252
3DZK,A,P28907,CD38,0,0,1.81,252
3U4H,B,P28907,CD38,0,0,1.88,252
3U4H,A,P28907,CD38,0,0,1.88,245
2I65,B,P28907,CD38,0,0,1.9,252
2I65,A,P28907,CD38,0,0,1.9,249
3DZJ,B,P28907,CD38,0,0,1.9,252
3DZJ,A,P28907,CD38,0,0,1.9,252
5F21,A,P28907,CD38,0,0,1.9,248
1YH3,B,P28907,CD38,0,0,1.91,252
1YH3,A,P28907,CD38,0,0,1.91,252
3ROP,B,P28907,CD38,0,0,1.94,252
3ROP,A,P28907,CD38,0,0,1.94,252
2HCT,B,P28907,CD38,0,0,1.95,252
2HCT,A,P28907,CD38,0,0,1.95,252
2O3Q,B,P28907,CD38,0,0,1.98,252
2O3Q,A,P28907,CD38,0,0,1.98,252
3I9N,B,P28907,CD38,0,0,2.01,252
3I9N,A,P28907,CD38,0,0,2.01,252
3DZF,F,P28907,CD38,0,0,2.01,252
3DZF,E,P28907,CD38,0,0,2.01,252
3DZF,D,P28907,CD38,0,0,2.01,252
3DZF,C,P28907,CD38,0,0,2.01,252
3DZF,B,P28907,CD38,0,0,2.01,252
3DZF,A,P28907,CD38,0,0,2.01,252
3ROM,B,P28907,CD38,0,0,2.04,252
3ROM,A,P28907,CD38,0,0,2.04,252
4TMF,A,P28907,CD38,0,0,2.05,242
4OGW,A,P28907,CD38,0,0,2.05,248
4TMF,B,P28907,CD38,0,0,2.05,236
3ROQ,B,P28907,CD38,0,0,2.1,250
3ROQ,A,P28907,CD38,0,0,2.1,252
4F45,B,P28907,CD38,0,0,2.1,246
4F45,A,P28907,CD38,0,0,2.1,247
2O3U,B,P28907,CD38,0,0,2.11,252
2O3U,A,P28907,CD38,0,0,2.11,252
3U4I,B,P28907,CD38,0,0,2.12,240
3U4I,A,P28907,CD38,0,0,2.12,247
3OFS,D,P28907,CD38,0,0,2.2,233
3OFS,C,P28907,CD38,0,0,2.2,236
1ZVM,D,P28907,CD38,0,0,2.2,252
3OFS,B,P28907,CD38,0,0,2.2,234
1ZVM,C,P28907,CD38,0,0,2.2,253
3OFS,A,P28907,CD38,0,0,2.2,234
1ZVM,B,P28907,CD38,0,0,2.2,252
1ZVM,A,P28907,CD38,0,0,2.2,252
3OFS,F,P28907,CD38,0,0,2.2,233
5F1O,A,P28907,CD38,0,0,2.2,241
3OFS,E,P28907,CD38,0,0,2.2,236
5F1K,A,P28907,CD38,0,0,2.3,244
5F1K,B,P28907,CD38,0,0,2.3,237
2EF1,A,P28907,CD38,0,0,2.4,247
2EF1,B,P28907,CD38,0,0,2.4,239
5WL1,A,P29016,CD1B,18,0,1.38,275
5L2J,A,P29016,CD1B,18,0,1.65,275
5WKE,A,P29016,CD1B,18,0,1.69,275
2H26,A,P29016,CD1B,18,0,1.8,277
3T8X,C,P29016,CD1B,18,0,1.9,275
3T8X,A,P29016,CD1B,18,0,1.9,275
5WKG,A,P29016,CD1B,18,0,2.06,275
1GZQ,A,P29016,CD1B,18,0,2.26,275
5C9J,A,P29017,CD1C,15,1,2.4,180
2I75,A,P29074,PTPN4,0,0,2.45,273
5GPY,A,P29083,GTF2E1,0,0,2.1,177
5GPY,B,P29084,GTF2E2,0,0,2.1,101
4AS4,B,P29218,IMPA1,0,0,1.7,274
4AS4,A,P29218,IMPA1,0,0,1.7,274
2HHM,B,P29218,IMPA1,0,0,2.1,272
2HHM,A,P29218,IMPA1,0,0,2.1,272
1IMB,B,P29218,IMPA1,0,0,2.2,273
1IMB,A,P29218,IMPA1,0,0,2.2,273
1IME,B,P29218,IMPA1,0,0,2.25,273
1IME,A,P29218,IMPA1,0,0,2.25,273
1IMA,B,P29218,IMPA1,0,0,2.3,273
1IMA,A,P29218,IMPA1,0,0,2.3,273
1AWB,A,P29218,IMPA1,0,0,2.5,272
1IMF,A,P29218,IMPA1,0,0,2.5,264
1AWB,B,P29218,IMPA1,0,0,2.5,272
5IU4,A,P29274,ADORA2A,0,1,1.72,294
4EIY,A,P29274,ADORA2A,0,1,1.8,296
5OLG,A,P29274,ADORA2A,0,1,1.87,294
5K2C,A,P29274,ADORA2A,0,1,1.9,297
5OLZ,A,P29274,ADORA2A,0,1,1.9,294
5K2D,A,P29274,ADORA2A,0,1,1.9,297
5IU7,A,P29274,ADORA2A,0,1,1.9,296
5NM2,A,P29274,ADORA2A,0,1,1.95,294
5OM4,A,P29274,ADORA2A,0,1,2.0,296
5IU8,A,P29274,ADORA2A,0,1,2.0,294
5OLV,A,P29274,ADORA2A,0,1,2.0,294
5MZJ,A,P29274,ADORA2A,0,1,2.0,294
5IUB,A,P29274,ADORA2A,0,1,2.1,294
5MZP,A,P29274,ADORA2A,0,1,2.1,294
5OM1,A,P29274,ADORA2A,0,1,2.1,294
5IUA,A,P29274,ADORA2A,0,1,2.2,295
5VRA,A,P29274,ADORA2A,0,1,2.35,296
5K2A,A,P29274,ADORA2A,0,1,2.5,297
5K2B,A,P29274,ADORA2A,0,1,2.5,297
5I9Y,A,P29317,EPHA2,0,0,1.23,287
5I9W,A,P29317,EPHA2,0,0,1.36,267
5I9X,A,P29317,EPHA2,0,0,1.43,284
5I9V,A,P29317,EPHA2,0,0,1.46,279
4P2K,A,P29317,EPHA2,0,0,1.5,259
5IA2,A,P29317,EPHA2,0,0,1.62,287
5I9Z,A,P29317,EPHA2,0,0,1.7,273
5IA5,A,P29317,EPHA2,0,0,1.78,273
5IA3,A,P29317,EPHA2,0,0,1.79,275
5IA4,A,P29317,EPHA2,0,0,1.8,269
5I9U,A,P29317,EPHA2,0,0,1.89,281
5EK7,B,P29317,EPHA2,0,0,1.9,286
5EK7,A,P29317,EPHA2,0,0,1.9,286
5IA0,C,P29317,EPHA2,0,0,1.95,269
5IA0,B,P29317,EPHA2,0,0,1.95,266
5IA0,A,P29317,EPHA2,0,0,1.95,263
3C8X,A,P29317,EPHA2,0,0,1.95,160
3HEI,C,P29317,EPHA2,27,0,2.0,174
3HEI,M,P29317,EPHA2,27,0,2.0,174
3HEI,A,P29317,EPHA2,27,0,2.0,174
3HEI,K,P29317,EPHA2,27,0,2.0,174
3HEI,I,P29317,EPHA2,27,0,2.0,174
3HEI,G,P29317,EPHA2,27,0,2.0,174
3HEI,E,P29317,EPHA2,27,0,2.0,174
3HEI,O,P29317,EPHA2,27,0,2.0,174
5IA1,A,P29317,EPHA2,0,0,2.04,261
4PDO,B,P29317,EPHA2,0,0,2.1,261
4PDO,A,P29317,EPHA2,0,0,2.1,261
1MQB,B,P29317,EPHA2,0,0,2.3,265
1MQB,A,P29317,EPHA2,0,0,2.3,263
4TRL,A,P29317,EPHA2,0,0,2.45,268
3SKJ,E,P29317,EPHA2,24,0,2.5,176
2QOL,A,P29320,EPHA3,0,0,1.07,273
2QOD,A,P29320,EPHA3,0,0,1.15,274
2QOK,A,P29320,EPHA3,0,0,1.2,281
2QOF,A,P29320,EPHA3,0,0,1.2,280
2QOI,A,P29320,EPHA3,0,0,1.25,274
2QOC,A,P29320,EPHA3,0,0,1.25,283
2QOO,A,P29320,EPHA3,0,0,1.25,273
4P5Q,A,P29320,EPHA3,0,0,1.35,275
2QO9,A,P29320,EPHA3,0,0,1.55,277
2QOQ,A,P29320,EPHA3,0,0,1.6,284
4P4C,A,P29320,EPHA3,0,0,1.6,266
2QO2,A,P29320,EPHA3,0,0,1.6,282
2QO7,A,P29320,EPHA3,0,0,1.6,278
2QOB,A,P29320,EPHA3,0,0,1.65,280
4G2F,A,P29320,EPHA3,0,0,1.7,275
3FXX,A,P29320,EPHA3,0,0,1.7,288
4TWN,A,P29320,EPHA3,0,0,1.71,275
3DZQ,A,P29320,EPHA3,0,0,1.75,268
2GSF,A,P29320,EPHA3,0,0,1.77,281
2QON,A,P29320,EPHA3,0,0,1.79,281
3FY2,A,P29320,EPHA3,0,0,1.8,285
4GK3,A,P29320,EPHA3,0,0,1.9,275
4P5Z,A,P29320,EPHA3,0,0,2.0,267
4TWO,A,P29320,EPHA3,0,0,2.05,278
4GK4,A,P29320,EPHA3,0,0,2.1,275
4GK2,A,P29320,EPHA3,0,0,2.19,265
4L0P,A,P29320,EPHA3,0,0,2.26,173
3KUL,B,P29322,EPHA8,0,0,2.15,271
3KUL,A,P29322,EPHA8,0,0,2.15,267
3ZFM,A,P29323,EPHB2,0,0,2.27,249
2QBX,A,P29323,EPHB2,-8,0,2.3,176
2QBX,B,P29323,EPHB2,-8,0,2.3,176
4GRZ,A,P29350,PTPN6,0,0,1.37,282
4HJP,A,P29350,PTPN6,0,0,1.4,281
4GRY,A,P29350,PTPN6,0,0,1.7,271
4HJQ,B,P29350,PTPN6,0,0,1.8,281
4HJQ,A,P29350,PTPN6,0,0,1.8,281
4GS0,B,P29350,PTPN6,0,0,1.8,258
4GS0,A,P29350,PTPN6,0,0,1.8,279
1FPR,A,P29350,PTPN6,-2,0,2.5,284
1GWZ,A,P29350,PTPN6,-2,0,2.5,280
4XWX,A,P29353,SHC1,110,0,1.87,158
3UBY,B,P29372,MPG,0,0,2.0,174
3UBY,A,P29372,MPG,0,0,2.0,200
1EWN,A,P29372,MPG,0,0,2.1,200
3QI5,B,P29372,MPG,0,0,2.2,206
3QI5,A,P29372,MPG,0,0,2.2,202
1F4R,A,P29372,MPG,0,0,2.4,199
1F6O,A,P29372,MPG,0,0,2.4,211
2G7B,A,P29373,CRABP2,1,0,1.18,137
3D95,B,P29373,CRABP2,1,0,1.2,137
3D95,A,P29373,CRABP2,1,0,1.2,137
3CR6,A,P29373,CRABP2,1,0,1.22,137
2FS6,B,P29373,CRABP2,1,0,1.35,137
2FS6,A,P29373,CRABP2,1,0,1.35,136
4QGX,B,P29373,CRABP2,1,0,1.47,137
4QGX,A,P29373,CRABP2,1,0,1.47,137
2FR3,A,P29373,CRABP2,1,0,1.48,137
3D97,B,P29373,CRABP2,1,0,1.5,137
3D97,A,P29373,CRABP2,1,0,1.5,137
2FRS,A,P29373,CRABP2,1,0,1.51,124
3FEK,B,P29373,CRABP2,1,0,1.51,137
3FEK,A,P29373,CRABP2,1,0,1.51,137
2FRS,B,P29373,CRABP2,1,0,1.51,133
3FA6,B,P29373,CRABP2,1,0,1.54,137
3FA6,A,P29373,CRABP2,1,0,1.54,137
2FS7,B,P29373,CRABP2,1,0,1.55,137
2FS7,A,P29373,CRABP2,1,0,1.55,136
3FEN,B,P29373,CRABP2,1,0,1.56,124
3FEN,A,P29373,CRABP2,1,0,1.56,137
4YKO,B,P29373,CRABP2,1,0,1.57,137
4YKO,A,P29373,CRABP2,1,0,1.57,137
4YKM,B,P29373,CRABP2,1,0,1.58,137
4YKM,A,P29373,CRABP2,1,0,1.58,137
3CWK,A,P29373,CRABP2,1,0,1.6,137
4YFQ,A,P29373,CRABP2,1,0,1.62,137
3I17,B,P29373,CRABP2,1,0,1.68,137
3I17,A,P29373,CRABP2,1,0,1.68,137
2G79,A,P29373,CRABP2,1,0,1.69,137
2G78,A,P29373,CRABP2,1,0,1.7,137
3D96,B,P29373,CRABP2,1,0,1.71,137
3D96,A,P29373,CRABP2,1,0,1.71,137
4QGV,B,P29373,CRABP2,1,0,1.73,137
4QGV,A,P29373,CRABP2,1,0,1.73,137
5HZQ,B,P29373,CRABP2,1,0,1.75,136
5HZQ,A,P29373,CRABP2,1,0,1.75,137
4QGW,B,P29373,CRABP2,1,0,1.77,137
4QGW,A,P29373,CRABP2,1,0,1.77,137
3FA8,B,P29373,CRABP2,1,0,1.78,137
3FA8,A,P29373,CRABP2,1,0,1.78,137
1CBS,A,P29373,CRABP2,1,0,1.8,137
4YBP,A,P29373,CRABP2,1,0,1.83,137
3FEL,B,P29373,CRABP2,1,0,1.85,137
3FEL,A,P29373,CRABP2,1,0,1.85,137
3FA7,B,P29373,CRABP2,1,0,1.9,137
3FA7,A,P29373,CRABP2,1,0,1.9,137
4YGG,A,P29373,CRABP2,1,0,1.9,137
4YBU,A,P29373,CRABP2,1,0,1.92,137
3FA9,B,P29373,CRABP2,1,0,1.94,137
3FA9,A,P29373,CRABP2,1,0,1.94,137
4YFP,A,P29373,CRABP2,1,0,1.95,137
4YCE,A,P29373,CRABP2,1,0,1.95,137
4YDA,A,P29373,CRABP2,1,0,1.95,137
4YFR,A,P29373,CRABP2,1,0,1.95,137
3F8A,A,P29373,CRABP2,1,0,1.95,137
